date,close,volume
2009-08-06,1.135591,241978000
2009-08-07,1.153138,24543000
2009-08-10,1.120853,24210000
2009-08-11,1.099797,23054000
2009-08-12,1.122958,14513000
2009-08-13,1.161559,11506000
2009-08-14,1.165069,6378000
2009-08-17,1.138398,2544000
2009-08-18,1.198056,14467000
2009-08-19,1.255607,20708000
2009-08-20,1.246484,18821000
2009-08-21,1.250694,8636000
2009-08-24,1.228235,10216000
2009-08-25,1.2528,5308000
2009-08-26,1.2528,7086000
2009-08-27,1.274557,11611000
2009-08-28,1.296315,12950000
2009-08-31,1.277364,10048000
2009-09-01,1.2528,13835000
2009-09-02,1.240868,12934000
2009-09-03,1.224726,36577000
2009-09-04,1.246484,11586000
2009-09-08,1.242272,5749000
2009-09-09,1.211391,5512000
2009-09-10,1.196652,4152000
2009-09-11,1.184721,6203000
2009-09-14,1.168578,16145000
2009-09-15,1.205776,19869000
2009-09-16,1.23385,20211000
2009-09-17,1.167877,14464000
2009-09-18,1.136995,8999000
2009-09-21,1.165771,5530000
2009-09-22,1.21069,11141000
2009-09-23,1.221217,5303000
2009-09-24,1.227533,7788000
2009-09-25,1.202267,4685000
2009-09-28,1.238763,2336000
2009-09-29,1.195248,3567000
2009-09-30,1.198056,5126000
2009-10-01,1.144715,6605000
2009-10-02,1.129275,6296000
2009-10-05,1.157349,1889000
2009-10-06,1.155945,4694000
2009-10-07,1.132082,2917000
2009-10-08,1.12366,5573000
2009-10-09,1.140504,8705000
2009-10-12,1.146821,12888000
2009-10-13,1.160156,5573000
2009-10-14,1.183317,6955000
2009-10-15,1.204373,20920000
2009-10-16,1.153138,12638000
2009-10-19,1.139803,21429000
2009-10-20,1.160156,4890000
2009-10-21,1.157349,2338000
2009-10-22,1.14261,9834000
2009-10-23,1.126467,11341000
2009-10-26,1.111728,1624000
2009-10-27,1.084356,3288000
2009-10-28,1.04786,6220000
2009-10-29,1.05558,11833000
2009-10-30,1.052773,2781000
2009-11-02,1.043649,2766000
2009-11-03,1.016979,3637000
2009-11-04,1.037332,8053000
2009-11-05,1.075233,2741000
2009-11-06,1.073127,2575000
2009-11-09,1.099095,2529000
2009-11-10,1.084356,1468000
2009-11-11,1.07804,1535000
2009-11-12,1.094885,1300000
2009-11-13,1.093481,621000
2009-11-16,1.12366,1556000
2009-11-17,1.127871,985000
2009-11-18,1.125064,1155000
2009-11-19,1.092779,1166000
2009-11-20,1.083654,4237000
2009-11-23,1.066108,4653000
2009-11-24,1.071022,5228000
2009-11-25,1.087865,1353000
2009-11-27,1.113132,616000
2009-11-30,1.113132,2765000
2009-12-01,1.120151,4178000
2009-12-02,1.095586,8465000
2009-12-03,1.118045,5079000
2009-12-04,1.159454,9468000
2009-12-07,1.184019,3084000
2009-12-08,1.175596,2495000
2009-12-09,1.179807,967000
2009-12-10,1.177001,2555000
2009-12-11,1.163665,774000
2009-12-14,1.182615,2248000
2009-12-15,1.174895,1404000
2009-12-16,1.193143,3157000
2009-12-17,1.144715,1490000
2009-12-18,1.150331,4178000
2009-12-21,1.157349,1443000
2009-12-22,1.174193,3127000
2009-12-23,1.177702,2235000
2009-12-24,1.177702,308000
2009-12-28,1.219813,7954000
2009-12-29,1.230341,2276000
2009-12-30,1.24157,3025000
2009-12-31,1.283681,5558000
2010-01-04,1.323687,5387000
2010-01-05,1.333513,3011000
2010-01-06,1.34404,5331000
2010-01-07,1.335618,2718000
2010-01-08,1.345444,2899000
2010-01-11,1.353866,5127000
2010-01-12,1.333513,9167000
2010-01-13,1.292805,9439000
2010-01-14,1.293507,10654000
2010-01-15,1.280172,1587000
2010-01-19,1.249993,3813000
2010-01-20,1.260521,1938000
2010-01-21,1.262626,3386000
2010-01-22,1.232446,9235000
2010-01-25,1.238763,2614000
2010-01-26,1.246484,7654000
2010-01-27,1.221919,6963000
2010-01-28,1.243676,144576000
2010-01-29,1.219813,33570000
2010-02-01,1.228235,5095000
2010-02-02,1.242272,17729000
2010-02-03,1.236657,12857000
2010-02-04,1.208584,13767000
2010-02-05,1.20718,5387000
2010-02-08,1.193845,4983000
2010-02-09,1.192441,1896000
2010-02-10,1.179106,5780000
2010-02-11,1.202267,3700000
2010-02-12,1.218409,1632000
2010-02-16,1.226831,4227000
2010-02-17,1.221919,5077000
2010-02-18,1.224726,4619000
2010-02-19,1.230341,3746000
2010-02-22,1.217708,8465000
2010-02-23,1.219813,18202000
2010-02-24,1.24508,8523000
2010-02-25,1.269644,23197000
2010-02-26,1.273855,2807000
2010-03-01,1.284384,8722000
2010-03-02,1.313861,9810000
2010-03-03,1.327196,10634000
2010-03-04,1.337723,3966000
2010-03-05,1.358779,3767000
2010-03-08,1.35527,2220000
2010-03-09,1.358077,9227000
2010-03-10,1.385449,5449000
2010-03-11,1.393872,3947000
2010-03-12,1.379133,4984000
2010-03-15,1.36299,1792000
2010-03-16,1.368605,1623000
2010-03-17,1.395977,3094000
2010-03-18,1.402294,2112000
2010-03-19,1.411418,6365000
2010-03-22,1.399486,4734000
2010-03-23,1.419139,2819000
2010-03-24,1.377027,1535000
2010-03-25,1.379133,5835000
2010-03-26,1.397381,5250000
2010-03-29,1.419139,2961000
2010-03-30,1.430368,3539000
2010-03-31,1.443001,6620000
2010-04-01,1.43879,3246000
2010-04-05,1.421946,6120000
2010-04-06,1.451423,2358000
2010-04-07,1.437387,1446000
2010-04-08,1.410716,1402000
2010-04-09,1.404399,1983000
2010-04-12,1.405101,2867000
2010-04-13,1.414226,2367000
2010-04-14,1.512484,4783000
2010-04-15,1.54126,6148000
2010-04-16,1.535645,3439000
2010-04-19,1.537049,4867000
2010-04-20,1.570035,8506000
2010-04-21,1.532838,5402000
2010-04-22,1.511081,6441000
2010-04-23,1.508273,1886000
2010-04-26,1.529328,2550000
2010-04-27,1.473882,2506000
2010-04-28,1.474584,3139000
2010-04-29,1.501956,3185000
2010-04-30,1.439492,3603000
2010-05-03,1.482305,4239000
2010-05-04,1.407207,5540000
2010-05-05,1.374922,6266000
2010-05-06,1.347549,9155000
2010-05-07,1.353866,6025000
2010-05-10,1.455634,8944000
2010-05-11,1.45002,2174000
2010-05-12,1.45423,3533000
2010-05-13,1.435982,2919000
2010-05-14,1.41984,5049000
2010-05-17,1.440193,2929000
2010-05-18,1.409312,3384000
2010-05-19,1.405101,5790000
2010-05-20,1.410716,11123000
2010-05-21,1.390362,8233000
2010-05-24,1.360885,4802000
2010-05-25,1.349655,6804000
2010-05-26,1.405101,9462000
2010-05-27,1.497745,10657000
2010-05-28,1.449318,7955000
2010-06-01,1.431069,4561000
2010-06-02,1.481603,8618000
2010-06-03,1.520204,6463000
2010-06-04,1.460548,3157000
2010-06-07,1.45774,7353000
2010-06-08,1.480199,11924000
2010-06-09,1.478796,8025000
2010-06-10,1.53003,10099000
2010-06-11,1.539154,7929000
2010-06-14,1.509677,13409000
2010-06-15,1.561613,12082000
2010-06-16,1.60583,26923000
2010-06-17,1.638817,20536000
2010-06-18,1.617059,12720000
2010-06-21,1.61355,7111000
2010-06-22,1.562315,12008000
2010-06-23,1.581967,11441000
2010-06-24,1.490727,17771000
2010-06-25,1.506869,95883000
2010-06-28,1.526521,9663000
2010-06-29,1.471776,13274000
2010-06-30,1.478094,13444000
2010-07-01,1.502658,11503000
2010-07-02,1.513888,5534000
2010-07-06,1.464758,10588000
2010-07-07,1.520906,9493000
2010-07-08,1.529328,2914000
2010-07-09,1.544769,3255000
2010-07-12,1.551086,4995000
2010-07-13,1.577756,6589000
2010-07-14,1.564421,5384000
2010-07-15,1.607935,8355000
2010-07-16,1.543366,6599000
